id,subject,run,run_slug_short,run_order,answered,error,is_correct,score_logreg,score_lightgbm,model,selected_score,available_correct_attempts,scored_attempts_for_problem
1510d6bd-6785-456d-8988-b9382a3aef9c,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.515766795909896,0.8449952225098335,lightgbm,0.8449952225098335,5,5
16318af5-cfa6-4b2c-bf25-9eb3ac468b48,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.2709430493841015,0.9690904609986146,lightgbm,0.9690904609986146,4,5
19962a30-eaf9-4b7e-86c7-17c02cdb01bd,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,True,0.9205042254080799,0.9929330038702372,lightgbm,0.9929330038702372,4,5
1dba0086-bca8-4b25-8843-e6e428f9284d,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.5168310303236698,0.9111060987073333,lightgbm,0.9111060987073333,3,5
1e2f4cbe-4a38-4dd3-9378-14df40f7599f,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.999645851724003,0.9820097821159344,lightgbm,0.9820097821159344,4,4
1eca2503-b141-4f9f-ab10-e27d272c93b0,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,False,0.3541560654327695,0.9095538561992962,lightgbm,0.9095538561992962,0,5
20daab54-df1b-4006-a544-7198daee7847,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.5257592589364425,0.9771975130592614,lightgbm,0.9771975130592614,3,5
20fcf049-b356-45cf-83d8-833f280ee107,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,True,0.9616908430029155,0.987548841858978,lightgbm,0.987548841858978,5,5
218df0c2-18db-495f-8c53-eb6758feaff2,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,True,0.9809054319368669,0.9993324374839694,lightgbm,0.9993324374839694,4,5
22f5a060-b2ba-4d68-8ad1-cbcbd58a788e,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.7946519784947084,0.9998395314379515,lightgbm,0.9998395314379515,5,5
239c543b-7543-445a-b492-89c994b9ba7c,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.9258212662867595,0.9996192802899739,lightgbm,0.9996192802899739,3,4
23cb57a5-1c57-4f6e-8205-7ffb6116a16a,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.7513920682734333,0.9991067886796656,lightgbm,0.9991067886796656,3,5
27c865e6-1c87-489b-b7ea-b197fe3356ba,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.7551169546009748,0.9978186707305555,lightgbm,0.9978186707305555,3,5
2c46387b-36e6-43cb-9e73-dbf1341bfafd,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,True,0.5062588375766579,0.9991407578670377,lightgbm,0.9991407578670377,1,4
319ae242-19fc-4542-b75a-d32b325ea923,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,False,0.9515255572637138,0.9803130674209283,lightgbm,0.9803130674209283,0,5
328c6a47-15d7-470e-99f5-73e468634614,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,False,0.8559901093998661,0.9952903664063442,lightgbm,0.9952903664063442,2,5
36c373f1-468f-4bba-a8d9-5a73a3be5876,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.09729301712368776,0.9973958172859211,lightgbm,0.9973958172859211,3,5
3a998a27-4c4b-47c6-bd2c-dd1c9deb3d63,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,False,0.9417653013838087,0.9893041620302275,lightgbm,0.9893041620302275,0,4
3d762ba1-3958-453b-b34e-fe24c2822994,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,False,0.9118052776877388,0.9972802378913425,lightgbm,0.9972802378913425,2,5
4195adea-9fa5-4f25-91ef-ebd6c57cfb88,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,True,0.7306979269541257,0.9996489644193183,lightgbm,0.9996489644193183,3,5
422512ca-5a0c-4a23-b987-7fa2eb2024e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,True,0.5672538605147357,0.9993116311850261,lightgbm,0.9993116311850261,4,4
4225f097-0cee-4e43-b5b9-6efbab4c3447,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,False,0.23219708943466563,0.998752243316195,lightgbm,0.998752243316195,1,5
441c416a-8f5e-431c-9675-faeac34ff290,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,False,0.16015461524478455,0.9920860469417092,lightgbm,0.9920860469417092,0,5
469cc7c7-ae71-4ea2-bc13-3af3770fd8da,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.10560614370185337,0.9965253232658086,lightgbm,0.9965253232658086,4,5
4842f95d-b84a-4ff4-8165-64fc7bfcf00d,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,False,0.5119152454460087,0.9980801749468864,lightgbm,0.9980801749468864,1,5
4a737e9f-5afd-4a14-a17b-c468cda1a8bb,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.7651687235623206,0.9857688574492673,lightgbm,0.9857688574492673,4,5
4ee82eb3-a457-42c5-9c62-5730d41f67a6,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,False,0.999277994892593,0.9986219257472523,lightgbm,0.9986219257472523,0,5
4f1cf869-3ea3-400c-8fa3-e4d3f6fe1cdf,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,True,0.9964328400238764,0.5547665302654736,lightgbm,0.5547665302654736,4,5
50f7d1e4-51bd-4013-a570-a02988ca3aa2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,True,0.5457706131025384,0.9926131642513999,lightgbm,0.9926131642513999,5,5
516da073-8d2a-4db5-a739-c752655ec14c,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.9928370913036433,0.998690707562452,lightgbm,0.998690707562452,5,5
57390923-7cfd-4adf-8d0b-33c5791f6e51,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,True,0.8054781158769596,0.9999546887206633,lightgbm,0.9999546887206633,5,5
5c97845c-c039-48d8-abcf-703afc476b98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,True,0.2971960182012866,0.8448265411496244,lightgbm,0.8448265411496244,4,5
5ef8b29d-7665-45e6-a26a-bd4a27f450ad,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,False,0.5158667637897938,0.6615656645889115,lightgbm,0.6615656645889115,1,5
62dc1c65-0200-41d8-91fd-aa3c606e46cc,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,True,0.3798664278849454,0.998118500145733,lightgbm,0.998118500145733,2,5
6646019d-bda1-4b1c-83ac-7953e853effd,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,True,0.9906131626144721,0.9999377383894411,lightgbm,0.9999377383894411,5,5
6681ea07-9b3a-4a71-9b31-a88212189f27,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.953745316758879,0.9999630516861013,lightgbm,0.9999630516861013,5,5
677d66f3-b5f3-432d-bb04-2a8807d5491f,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,False,0.5746608185630442,0.9988505559265944,lightgbm,0.9988505559265944,0,4
69bd11e8-5f96-45dc-8123-b9d800101430,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,False,0.8279298447935605,0.9991901148238918,lightgbm,0.9991901148238918,4,5
6e9aca19-46c4-46ea-9643-86b138e8f2f5,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.5741557832072225,0.9993692192276609,lightgbm,0.9993692192276609,3,5
70929247-a356-4a12-8534-49fd885f0c3e,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.615526100086521,0.9952316012776894,lightgbm,0.9952316012776894,4,5
710c1336-0995-4d45-bfea-48ff475f255f,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.8445775497043669,0.9828936843243531,lightgbm,0.9828936843243531,2,5
84b13a21-19c8-47a2-8661-a1b59f1062f5,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.8801447172995127,0.9986350999842027,lightgbm,0.9986350999842027,5,5
84bba88d-2aee-4fcb-baab-4c6eea17b0d8,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,False,0.5911359039441316,0.9908998022589507,lightgbm,0.9908998022589507,3,5
85b4f862-d881-4a79-8c5d-3e927b486b71,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,False,0.9943064848507557,0.9980953147623428,lightgbm,0.9980953147623428,0,5
8a983c4c-070e-45b1-b2ce-300c7a68feb6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.6662659843381121,0.9869451633433594,lightgbm,0.9869451633433594,3,5
8b695bb3-ea3c-4372-9222-9f0b79a68b6c,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,False,0.38092635954317355,0.9998589512507899,lightgbm,0.9998589512507899,1,5
8be6ce44-a0c8-4636-80ca-2667dcc9d2af,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,False,0.902010565772134,0.9995814842282336,lightgbm,0.9995814842282336,1,5
8f121749-9809-45f1-bcb8-7118ccb5d4cc,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,True,0.9094514998380746,0.9998800519072513,lightgbm,0.9998800519072513,5,5
90ddb7c3-4bf1-43b6-820a-c89f3858781a,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,False,0.3416504605288056,0.9991975438241792,lightgbm,0.9991975438241792,2,5
94c55a69-1e8d-4934-ae59-2cf0401e1b01,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,True,0.892930686072493,0.9999241267255957,lightgbm,0.9999241267255957,5,5
953ba4b1-94ae-42ac-9621-408386bc382b,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.17055424750399767,0.8413035649650628,lightgbm,0.8413035649650628,1,4
a2d2c8a2-86ef-49a6-9e56-804cbb89c848,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,False,0.6071572695203369,0.979549740288815,lightgbm,0.979549740288815,2,5
a74ccc5b-fd37-49fa-b784-871dbcc41e9e,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,True,0.4292685353817871,0.999882844282239,lightgbm,0.999882844282239,5,5
adadda00-bef8-417d-97d6-cfd9dec33cba,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.13820395039128,0.9813349039515434,lightgbm,0.9813349039515434,4,5
ae667a28-9659-4f33-a51e-7a19f133e111,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,True,0.3698836555534163,0.9975637348866099,lightgbm,0.9975637348866099,4,5
aeaa8d2c-fcb9-423f-b1c0-ac9c122999e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,True,0.9200215004283938,0.999700229560277,lightgbm,0.999700229560277,3,4
af36a1cb-5949-4385-93a0-1f875500c34a,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.9975934694257318,0.9997151511917969,lightgbm,0.9997151511917969,1,5
afb2ebc7-421e-4e61-8073-7c4393aa9855,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,False,0.9436678458884181,0.9974940108503976,lightgbm,0.9974940108503976,0,5
b188cad8-92b9-4c72-98a2-b78e04b764f1,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.9183381847656384,0.9993654664981378,lightgbm,0.9993654664981378,5,5
b36273bb-c098-4037-90cc-cfd05cbe5bb9,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,True,0.7460512172503532,0.9994248496306473,lightgbm,0.9994248496306473,5,5
b7337452-ab08-43e5-9f3b-419107415280,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.806237022202352,0.9999129317932538,lightgbm,0.9999129317932538,4,4
b75893ef-5c56-4d43-9ae1-8c9caaf32ee2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.04785804770061071,0.925466464996204,lightgbm,0.925466464996204,2,5
b90fc8dc-2fca-4ff7-9c9f-a2e6a0ac7812,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.2101203673049318,0.9960183571219889,lightgbm,0.9960183571219889,5,5
bb0539ef-d9fd-4215-bf16-b0eca44a8778,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.6011841902522942,0.9884421365775075,lightgbm,0.9884421365775075,5,5
bc8a05ac-9db5-47b4-8618-84aa4a46466a,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,True,0.7326417173458839,0.9888343189616499,lightgbm,0.9888343189616499,4,4
bdb3fc5f-9374-4e37-9af9-6036e3e29093,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,False,0.49881701418826324,0.992432436845421,lightgbm,0.992432436845421,0,4
c982b5bc-0fb8-4f12-94fa-f05715209ead,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,True,0.813415702096568,0.8960371520300193,lightgbm,0.8960371520300193,1,4
cb11faa6-e12a-4621-9fa7-f6f4b11a9300,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.8172396966891077,0.9974981984484174,lightgbm,0.9974981984484174,5,5
cc251e69-6a32-4ed7-9315-beee80404866,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.79536226983014,0.9933097309916906,lightgbm,0.9933097309916906,4,4
cfa05761-b488-4491-9f77-8854ece1cf98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,False,0.9892039135305276,0.9943040183676235,lightgbm,0.9943040183676235,0,4
d1cec1fb-13bb-475a-b2f1-956db5ef3b77,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,True,0.842440842710967,0.9994490898898429,lightgbm,0.9994490898898429,4,5
dbe975d5-c431-4d73-8f7c-f8bba77ea458,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.7884085207189397,0.9972213982305524,lightgbm,0.9972213982305524,5,5
dcc38501-c38e-4a8e-a069-1a401d6432c0,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,False,0.9999999999999993,0.5747447243594808,lightgbm,0.5747447243594808,0,5
e1b0b588-915d-46ad-990e-ba5aa554053e,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,False,0.6905408338311243,0.9981091882637332,lightgbm,0.9981091882637332,0,5
e2bef5ee-c2ee-4704-b52a-63bb2e7aea7a,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,True,0.7916702596772511,0.4111045357001578,lightgbm,0.4111045357001578,3,5
ea576eec-eb50-4d75-9849-ccd4c83a15fe,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,True,0.9737273111816257,0.9993086741186499,lightgbm,0.9993086741186499,5,5
ecb58594-7fd9-4a94-b799-0f1c13acb752,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.9290839479626024,0.998842763604011,lightgbm,0.998842763604011,5,5
ee749fc0-8faa-45f7-881b-b5703b1a4b01,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.8197905586744257,0.9988866295867584,lightgbm,0.9988866295867584,5,5
eeb31abb-41cb-4fe6-9864-f98fdcef338d,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,True,0.8409544468675868,0.9990416669867314,lightgbm,0.9990416669867314,5,5
eec8840a-2d00-4e70-b043-0da51bd1b288,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.494149495908592,0.9592128870220015,lightgbm,0.9592128870220015,5,5
f040ed81-6802-4359-beff-42e319c1b0f1,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.879729858266737,0.9907126629926543,lightgbm,0.9907126629926543,2,4
f10254b9-f0a1-407f-8af9-3169e23eee5e,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,False,0.5402116393882892,0.9998147416590099,lightgbm,0.9998147416590099,0,5
f12a8706-3ddd-4255-9234-0655babceb8e,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,True,0.700036693297988,0.9981465221918236,lightgbm,0.9981465221918236,4,5
f398c3ad-6cff-45b1-a21d-5ce963db75aa,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,True,0.8733101658195129,0.9998388043344428,lightgbm,0.9998388043344428,5,5
f3ba1aae-2fc3-4d9b-a5a3-42bb91de4d7d,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,False,0.823695248939851,0.9991834490351457,lightgbm,0.9991834490351457,0,5
f44b0903-1c29-44a5-9f9b-b6ccdd164e1c,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,False,0.9318625677577248,0.9999080703643234,lightgbm,0.9999080703643234,2,5
f4681d73-b08d-450c-89d3-85b9d1250419,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,,True,0.36212560602985444,0.9991272816465542,lightgbm,0.9991272816465542,3,5
f7b49518-6e84-44e3-9480-4cf91d149702,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,,False,0.6760704241350948,0.83977844903333,lightgbm,0.83977844903333,0,5
f88cc0c0-2ca6-4cb0-bd1e-a37ddcf11294,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,False,0.23081402179227192,0.9940042492778639,lightgbm,0.9940042492778639,2,5
f9fdb988-7a10-4510-a8ab-d011e663be3f,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,False,0.9635033794725829,0.9962902296650457,lightgbm,0.9962902296650457,0,4
fbec81f3-a103-43e1-b4a8-bb2487cc24e8,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,,True,0.8573647507400917,0.9993626888562094,lightgbm,0.9993626888562094,4,5
fcbd76ad-1b45-4f40-ad9d-d2bc5016f02c,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,,False,0.998859998672921,0.9999568027953041,lightgbm,0.9999568027953041,1,5
ff4a744b-45ac-46d9-b0ba-6461a71e278a,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,,True,0.9690220674703894,0.9966600307550662,lightgbm,0.9966600307550662,5,5
