id,subject,run,run_slug_short,run_order,answered,is_correct,predicted_answer,verify_verdict,verify_confidence,verify_error,verify_signed_score
dcc38501-c38e-4a8e-a069-1a401d6432c0,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,False,"</think>好的，这道题要求我们求 \(\angle AFD\) 的角度，并证明其是一个定值。给出的条件是：在 \(\triangle ABC\) 中，\(D\) 为 \(BC\) 的中点，\(E\) 是 \(AC\) 上的一点，满足 \(BE \perp AC\)，而 \(AF \perp DE\) 于 \(F\)，并且 \(AB = 2DE\)。

---

**第一步：建立几何模型**

1. 设 \(\triangle ABC\) 中，\(D\) 是 \(BC\) 的中点，所以 \(BD = DC\)。
2. \(BE \perp AC\)，所以 \(\angle BEC = 90^\circ\)。
3. \(E\) 在 \(AC\) 上。
4. 作 \(AF \perp DE\)，\(F\) 是垂足，在 \(DE\) 上（或者其延长线上，根据图，应该是交于 \(DE\) 上）。
5. 已知 \(AB = 2DE\)。

题目要求：\(\angle AFD\) 为定值。

---

**第二步：猜测可能的几何关系**

\(D\) 是 \(BC\) 中点，\(BE\) 是 \(AC\) 边上的高。常见思路：\(DE\) 可能和某条边平行或者有特殊比例。

尝试画图：设 \(AC\) 为水平线，\(B\) 在上方，\(E\) 是垂足在 \(AC\) 上。\(D\) 在 \(BC\) 中点。连接 \(DE\)。

由于 \(D\) 是 \(BC\) 中点，\(\triangle BEC\) 是直角三角形（\(\angle BEC=90^\circ\)），所以 \(D\) 是直角边 \(BC\) 的中点，所以 \(DE = DC\) 吗？等一下，不是 \(DC\)，而是——

在直角三角形 \(BEC\) 中，\(BC\) 是斜边，不，等一下，\(\angle BEC=90^\circ\)，所以 \(BC\) 是直角三角形的斜边（点 \(B,E,C\)，直角在 \(E\)）。是的，因为 \(BE \perp AC\)，所以 \(E\) 在 \(AC\) 上，直角顶点是 \(E\)，所以 \(BC\) 是 \(\triangle BEC\) 的斜边。

因此 \(D\) 是斜边 \(BC\) 的中点，所以 \(D\) 是直角 \(\triangle BEC\) 斜边中点，故 \(D\) 到 \(B,E,C\) 距离相等：  
\[
DB = DE = DC
\]
这是因为直角三角形斜边中线等于斜边的一半，而 \(BC\) 是斜边，\(BD = DC = \frac12 BC\)，同时 \(DE\) 也是斜边上的中线？等一下，\(E\) 是直角顶点，连接斜边中点 \(D\) 与直角顶点 \(E\)，则 \(DE = \frac12 BC\)。是的，所以在直角三角形 \(BEC\) 中，\(D\) 是 \(BC\) 中点，那么 \(DE = \frac12 BC = DB = DC\)。

所以 \(DE = DB\)，因此 \(\triangle DBE\) 是等腰三角形。

---

**第三步：利用条件 \(AB = 2DE\)**

我们有 \(DE = \frac12 BC\)（从直角 \(\triangle BEC\)），所以 \(2DE = BC\)。  
而 \(AB = 2DE\)，所以 \(AB = BC\)。所以 \(\triangle ABC\) 中 \(AB = BC\)，即 \(\triangle ABC\) 是等腰三角形，顶点 \(B\) 处的角是顶角？不，等边 \(AB=BC\)，那么 \(A\) 和 \(C\) 是底角顶点吗？  
设 \(AB = BC\)，则 \(\triangle ABC\) 中，\(AB\) 与 \(BC\) 是两条边，夹角是 \(\angle ABC\)，所以 \(A\) 与 \(C\) 地位对称，那么 \(AC\) 是底边吗？我们不知道，但先知道：\(AB = BC\)。

---

**第四步：求 \(\angle AFD\)**

我们有 \(DE = DB\)（从直角 \(\triangle BEC\) 斜边中线性质），所以 \(D\) 在 \(BE\) 的垂直平分线上吗？不是必须的。  
已知 \(AF \perp DE\)，设 \(\angle AFD = \theta\)，则 \(\angle ADF = 90^\circ - \theta\)？不一定，看 \(\triangle ADF\)，\(\angle AFD\) 是 \(F\) 处的角，\(\angle ADF\) 是 \(D\) 处的角，\(\angle DAF = 90^\circ - \angle ADF\) 吗？乱。

先直接定位：\(AB = BC\)，结合 \(BD = DC\)，\(D\) 是 \(BC\) 中点，则 \(AD\) 是 \(\triangle ABC\) 的中线，且 \(AB=BC\)，但不一定等腰对着 \(A\) 与 \(C\)？实际上 \(AB=BC\) 说明 \(B\) 处的角是顶角？不对，如果 \(AB=BC\)，则 \(B\) 是顶点吗？画图：三角形 \(ABC\)，边 \(AB\) 和 \(BC\) 相等，那么 \(AC\) 是底边，\(B\) 是顶点，所以 \(\angle B\) 是顶角，\(A\) 和 \(C\) 是底角。

所以 \(\triangle ABC\) 是等腰三角形，\(BA = BC\)，\(B\) 是顶点。

---

**第五步：连接 \(AD\) 与 \(DE\) 的关系**

\(D\) 是 \(BC\) 中点，\(AD\) 是中线，在等腰三角形 \(ABC\) 中，\(AD \perp BC\)（因为等腰三角形底边中线也是高）。  
所以 \(\angle ADB = 90^\circ\)。

而 \(DE = DB\)（前面已证：\(D\) 是直角 \(\triangle BEC\) 斜边中点，所以 \(DE=DB=DC\)）。  
所以 \(DE = DB\)，且 \(AD \perp BD\)，即 \(AD \perp DE\) 吗？注意 \(D,B,E\) 不一定共线，但是 \(AD \perp BC\) 而 \(BC\) 过 \(B,D,C\)，\(DE\) 是从 \(D\) 到 \(E\) 的线段，不一定与 \(BC\) 垂直，所以 \(AD\) 不一定垂直于 \(DE\)。要小心。

实际上，\(\angle ADB = 90^\circ\)，即 \(AD \perp BD\)。\(DE\) 和 \(BD\) 夹角为 \(\angle BDE\)，不等于 \(0\)，所以 \(AD\) 不一定垂直 \(DE\)。

---

**第六步：建立坐标计算**

设 \(A(0,0)\)，\(C(c,0)\)，\(B\) 在 \(y\) 轴上？不，等腰三角形 \(BA=BC\)，顶点 \(B\) 在 \(AC\) 的垂直平分线上。  
设 \(AC = 2m\)，中点为 \(M(m,0)\)，则 \(B\) 坐标为 \((m, h)\)。

则 \(AB = \sqrt{m^2 + h^2}\)，\(BC = \sqrt{(c-m)^2 + h^2} = \sqrt{m^2 + h^2}\)（因为 \(c=2m\)，所以 \(c-m = m\)），所以自动满足，没问题。

更简便：设 \(A(-1,0)\)，\(C(1,0)\)，则 \(AC=2\)，\(M(0,0)\) 是 \(AC\) 中点吗？等一下，设 \(A(0,0)\)，\(C(2,0)\)，则 \(M(1,0)\) 是 \(AC\) 中点。等腰 \(BA=BC\)，顶点 \(B\) 在 \(x=1\) 的直线上，设 \(B(1,b)\)，\(b>0\)。

则 \(AB = \sqrt{1 + b^2}\)，\(BC = \sqrt{1 + b^2}\)，相等。

\(D\) 是 \(BC\) 中点：\(B(1,b)\)，\(C(2,0)\)，所以 \(D\left( \frac{1+2}{2}, \frac{b+0}{2} \right) = \left(1.5, \frac{b}{2} \right)\)。

---

**第七步：点 \(E\)**

\(BE \perp AC\)，\(AC\) 在 \(x\) 轴上，所以 \(BE\) 垂直 \(x\) 轴，所以 \(E\) 的横坐标与 \(B\) 相同，为 \(1\)，且 \(E\) 在 \(AC\) 上，即 \(y=0\)，所以 \(E(1,0)\)。  
那 \(M\) 就是 \(E\)？等一下，之前 \(M\) 是 \(AC\) 中点，\(E\) 是垂足，\(B\) 的横坐标是 \(1\)，而 \(A(0,0)\)，\(C(2,0)\)，中点 \(M\) 横坐标是 \(1\)，所以 \(E\) 就是 \(M\)。所以 \(E\) 是 \(AC\) 中点。

---

**第八步：验证性质**

\(D\) 是 \(BC\) 中点，\(E\) 是 \(AC\) 中点，所以 \(DE\) 是两条中位线？不是，\(D\) 在 \(BC\) 上，\(E\) 在 \(AC\) 上，\(DE\) 是三角形 \(ABC\) 内的一条线段。  
在直角 \(\triangle BEC\) 中，直角在 \(E\)，斜边 \(BC\)，\(D\) 是 \(BC\) 中点，所以 \(DE = \frac12 BC\)，而 \(BC = \sqrt{1 + b^2}\)？  
\(B(1,b)\)，\(C(2,0)\)，\(BC = \sqrt{(1-2)^2 + b^2} = \sqrt{1 + b^2}\)。所以 \(DE = \frac12 \sqrt{1+b^2}\)。

而 \(AB = \sqrt{1 + b^2}\)，所以 \(AB = 2DE\)，与已知一致。

---

**第九步：求 \(F\) 与 \(\angle AFD\)**

\(AF \perp DE\)，\(F\) 是垂足。

先求 \(D\) 和 \(E\)：\(E(1,0)\)，\(D(1.5, b/2)\)。

直线 \(DE\)：斜率 \(m_{DE} = \frac{b/2 - 0}{1.5 - 1} = \frac{b/2}{0.5} = b\)。  
所以 \(DE\) 方程：过 \(E(1,0)\)，\(y = b(x-1)\)。

\(AF \perp DE\)，斜率是 \(-1/b\)（若 \(b \neq 0\)），过 \(A(0,0)\)，所以 \(AF\) 方程：\(y = -\frac1b x\)。

交点 \(F\)：解  
\[
b(x-1) = -\frac1b x
\]
\[
b^2(x-1) = -x
\]
\[
b^2 x - b^2 = -x
\]
\[
(b^2 + 1) x = b^2
\]
\[
x = \frac{b^2}{b^2+1}, \quad y = -\frac1b \cdot \frac{b^2}{b^2+1} = -\frac{b}{b^2+1}
\]

所以 \(F\left( \frac{b^2}{b^2+1}, -\frac{b}{b^2+1} \right)\)。

---

**第十步：向量求角**

\(\angle AFD\) 是 \(F\) 处的角，即向量 \(FA\) 与 \(FD\) 的夹角。

\(FA = A - F = \left( -\frac{b^2}{b^2+1}, \frac{b}{b^2+1} \right)\)。

\(FD = D - F = \left( 1.5 - \frac{b^2}{b^2+1}, \frac{b}{2} + \frac{b}{b^2+1} \right)\)。

为方便，设 \(t = b^2+1\)，则 \(b^2 = t-1\)，\(b = \sqrt{t-1}\)。

但也许直接算角度与 \(b\) 无关。

考虑用向量点积：  
\[
FA \cdot FD = |FA|\,|FD|\,\cos \angle AFD
\]

先算 \(FA\) 和 \(FD\) 表达式更简洁。

设 \(k = b^2+1\)，则 \(F\left( \frac{b^2}{k}, -\frac{b}{k} \right)\)。

\(A(0,0)\)，所以 \(FA = \left( -\frac{b^2}{k}, \frac{b}{k} \right)\)。

\(D\left( \frac{3}{2}, \frac{b}{2} \right)\)，所以 \(FD = \left( \frac{3}{2} - \frac{b^2}{k}, \frac{b}{2} + \frac{b}{k} \right)\)。

代入 \(k = b^2+1\)，则：

\(\frac{b^2}{k} = \frac{b^2}{b^2+1}\)，  
\(\frac{b}{k} = \frac{b}{b^2+1}\)。

---

**第十一步：尝试特殊值看是否为定角**

令 \(b=1\)：  
\(k=2\)，\(F(0.5, -0.5)\)，  
\(FA = (-0.5, 0.5)\)，  
\(D(1.5, 0.5)\)，\(FD = (1.0, 1.0)\)。

点积 \((-0.5)(1.0) + (0.5)(1.0) = 0\)，所以 \(\angle AFD = 90^\circ\)。

令 \(b=2\)：  
\(k=5\)，\(F(4/5, -2/5)\)，  
\(FA = (-4/5, 2/5)\)，  
\(D(1.5, 1)\)，\(FD = (1.5-0.8, 1+0.4) = (0.7, 1.4)\)。

点积 \((-0.8)(0.7) + (0.4)(1.4) = -0.56 + 0.56 = 0\)，还是垂直。

令 \(b=3\)：  
\(k=10\)，\(F(0.9, -0.3)\)，  
\(FA = (-0.9, 0.3)\)，  
\(D(1.5, 1.5)\)，\(FD = (0.6, 1.8)\)。

点积 \((-0.9)(0.6) + (0.3)(1.8) = -0.54 + 0.54 = 0\)。

所以 \(\angle AFD = 90^\circ\) 恒成立。

---

**第十二步：证明垂直**

观察到 \(FA \cdot FD = 0\) 对所有 \(b\) 成立，因为上面例子都是 0，可一般证明：

设 \(u = b^2/k = \frac{b^2}{b^2+1}\)，\(v = b/k = \frac{b}{b^2+1}\)。

则 \(F(u, -v)\)，\(A(0,0)\)，所以 \(FA = (-u, v)\)。

\(D(3/2, b/2)\)，所以 \(FD = \left( \frac{3}{2} - u, \frac{b}{2} + v \right)\)。

点积：
\[
(-u)\left( \frac{3}{2} - u \right) + v\left( \frac{b}{2} + v \right)
= -\frac{3u}{2} + u^2 + \frac{b v}{2} + v^2
\]

代入 \(u = \frac{b^2}{b^2+1}\)，\(v = \frac{b}{b^2+1}\)：

\[
u^2 + v^2 = \frac{b^4 + b^2}{(b^2+1)^2} = \frac{b^2(b^2+1)}{(b^2+1)^2} = \frac{b^2}{b^2+1} = u
\]

并且 \(\frac{b v}{2} = \frac{b \cdot \frac{b}{b^2+1}}{2} = \frac{b^2}{2(b^2+1)} = \frac{u}{2}\)

所以点积：
\[
-\frac{3u}{2} + u + \frac{u}{2} = (-1.5u + u + 0.5u) = 0
\]

因此 \(FA \cdot FD = 0\)，即 \(FA \perp FD\)，所以 \(\angle AFD = 90^\circ\) 为定值。

---

**结论：**

\[
\boxed{90^\circ}
\]

证明见上。",correct,85,,85.0
e1b0b588-915d-46ad-990e-ba5aa554053e,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,False,\frac{\eta}{\rho} \left( \frac{\partial^2 g}{\partial r^2} + \frac{1}{r} \frac{\partial g}{\partial r} - \frac{g}{r^2} \right),correct,98,,98.0
e2bef5ee-c2ee-4704-b52a-63bb2e7aea7a,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,True,\frac{qB}{m} + \sqrt{\frac{2qe}{m}},correct,100,,100.0
ea576eec-eb50-4d75-9849-ccd4c83a15fe,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,True,7,correct,95,,95.0
ecb58594-7fd9-4a94-b799-0f1c13acb752,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,True,NaBiO₃,correct,98,,98.0
ee749fc0-8faa-45f7-881b-b5703b1a4b01,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,True,5.4,correct,95,,95.0
eeb31abb-41cb-4fe6-9864-f98fdcef338d,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,True,RNase H activity,correct,90,,90.0
eec8840a-2d00-4e70-b043-0da51bd1b288,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,True,SO2Cl2,correct,100,,100.0
f040ed81-6802-4359-beff-42e319c1b0f1,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,True,1.06 mg,correct,95,,95.0
f10254b9-f0a1-407f-8af9-3169e23eee5e,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,False,"\[
x(z) = \frac{g}{k^2 \omega^2} \left( \sqrt{1 - \left(1 + \frac{k^2 \omega^2}{g} z\right)^2} - \arccos\left(1 + \frac{k^2 \omega^2}{g} z\right) \right)
\]",correct,95,,95.0
f12a8706-3ddd-4255-9234-0655babceb8e,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,True,S₂O₃²⁻ will disproportionate to S and SO₂; E° = 0.08 V,correct,98,,98.0
f398c3ad-6cff-45b1-a21d-5ce963db75aa,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,True,\( x = -R \left(1 + \frac{5}{12} \alpha \right) \),correct,95,,95.0
f3ba1aae-2fc3-4d9b-a5a3-42bb91de4d7d,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,False,\(\omega = 2\sqrt{\frac{g(A^{2}-B^{2})}{B(A^{2}+5B^{2})}}\),correct,95,,95.0
f44b0903-1c29-44a5-9f9b-b6ccdd164e1c,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,True,docosahexaenoic acid (22:6),correct,85,,85.0
f4681d73-b08d-450c-89d3-85b9d1250419,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,True,\(\sqrt{ \frac{c^4}{a^2(1 - v^2/c^2)} + \frac{2c^2 L}{a} + L^2 } - \frac{c^2}{a\sqrt{1 - v^2/c^2}}\),correct,95,,95.0
f7b49518-6e84-44e3-9480-4cf91d149702,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,False,Endocytosis,correct,90,,90.0
f88cc0c0-2ca6-4cb0-bd1e-a37ddcf11294,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,False,False,,incorrect,45,,-45.0
f9fdb988-7a10-4510-a8ab-d011e663be3f,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,False,"For \( y > 0 \): \(\overrightarrow{B} = 0\).
For \( y < 0 \): \(\overrightarrow{B} = \mu_0 \sigma k e^{k y} \left( -\sin(kx) \hat{x} + \cos(kx) \hat{y} \right)\).",correct,95,,95.0
fbec81f3-a103-43e1-b4a8-bb2487cc24e8,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,True,0.011 g,correct,95,,95.0
fcbd76ad-1b45-4f40-ad9d-d2bc5016f02c,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,False,Degradation of killed bacteria provides amino acids to macrophages.,correct,95,,95.0
ff4a744b-45ac-46d9-b0ba-6461a71e278a,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,True,SeO₂,correct,98,,98.0
