id,subject,run,run_slug_short,run_order,answered,predicted_answer,predicted_norm,is_correct
422512ca-5a0c-4a23-b987-7fa2eb2024e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,19,19,True
422512ca-5a0c-4a23-b987-7fa2eb2024e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,19,19,True
422512ca-5a0c-4a23-b987-7fa2eb2024e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,19,19,True
422512ca-5a0c-4a23-b987-7fa2eb2024e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,False,,,False
422512ca-5a0c-4a23-b987-7fa2eb2024e6,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,19,19,True
4225f097-0cee-4e43-b5b9-6efbab4c3447,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\(\vec{B}_1 = -\vec{B}_0\),\(\vec{b}_1 = -\vec{b}_0\,True
4225f097-0cee-4e43-b5b9-6efbab4c3447,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,\vec{B}_1 = \vec{B}_0 \left(1 - \sqrt{\frac{16R^2+d^2}{4R^2+d^2}}\right),\vec{b}_1 = \vec{b}_0 \left(1 - \sqrt{\frac{16r^2+d^2}{4r^2+d^2}}\right,False
4225f097-0cee-4e43-b5b9-6efbab4c3447,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,\vec{B}_1 = \vec{B}_0 \left(1 - \sqrt{\frac{16R^2 + d^2}{4R^2 + d^2}}\right),\vec{b}_1 = \vec{b}_0 \left(1 - \sqrt{\frac{16r^2 + d^2}{4r^2 + d^2}}\right,False
4225f097-0cee-4e43-b5b9-6efbab4c3447,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\vec{B}_1 = \vec{B}_0 \left(1 - \frac{\sqrt{16R^2 + d^2}}{\sqrt{4R^2 + d^2}}\right),\vec{b}_1 = \vec{b}_0 \left(1 - \frac{\sqrt{16r^2 + d^2}}{\sqrt{4r^2 + d^2}}\right,False
4225f097-0cee-4e43-b5b9-6efbab4c3447,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,\(\vec{B}_1 = \left(1 - \sqrt{\frac{d^2 + 16R^2}{d^2 + 4R^2}}\right) \vec{B}_0\),\(\vec{b}_1 = \left(1 - \sqrt{\frac{d^2 + 16r^2}{d^2 + 4r^2}}\right) \vec{b}_0\,False
441c416a-8f5e-431c-9675-faeac34ff290,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,"2,3,4,5,6,7,8,9-octamethyldecanedioate","2,3,4,5,6,7,8,9-octamethyldecanedioate",False
441c416a-8f5e-431c-9675-faeac34ff290,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,"2,3,4,5,6,7,8,9-octamethyl-decanedioate","2,3,4,5,6,7,8,9-octamethyl-decanedioate",False
441c416a-8f5e-431c-9675-faeac34ff290,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,"2,3,4,5,6,7,8,9-octamethyldecanedioic acid","2,3,4,5,6,7,8,9-octamethyldecanedioic acid",False
441c416a-8f5e-431c-9675-faeac34ff290,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,octamethylcyclooctane,octamethylcyclooctane,False
441c416a-8f5e-431c-9675-faeac34ff290,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,"2,3,4,5,6,7,8,9-octamethyldecanedioate","2,3,4,5,6,7,8,9-octamethyldecanedioate",False
469cc7c7-ae71-4ea2-bc13-3af3770fd8da,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,3 I₄O₉ + 12 OH⁻ → I⁻ + 11 IO₃⁻ + 6 H₂O,3 i4o9 + 12 oh− → i− + 11 io3− + 6 h2o,True
469cc7c7-ae71-4ea2-bc13-3af3770fd8da,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,\boxed{3 I_4O_9 + 12 OH^- \rightarrow I^- + 11 IO_3^- + 6 H_2O},\boxed{3 i_4o_9 + 12 oh^- \rightarrow i^- + 11 io_3^- + 6 h_2o,True
469cc7c7-ae71-4ea2-bc13-3af3770fd8da,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,3 I4O9 + 12 OH^- → I^- + 11 IO_3^- + 6 H2O,3 i4o9 + 12 oh^- → i^- + 11 io_3^- + 6 h2o,True
469cc7c7-ae71-4ea2-bc13-3af3770fd8da,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,3 I_4O_9 + 12 OH^- → I^- + 11 IO_3^- + 6 H_2O,3 i_4o_9 + 12 oh^- → i^- + 11 io_3^- + 6 h_2o,True
469cc7c7-ae71-4ea2-bc13-3af3770fd8da,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,False,,,False
4842f95d-b84a-4ff4-8165-64fc7bfcf00d,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,"B1: 2-furaldehyde; B2: (Z)-2,3-dibromo-4-oxobut-2-enoic acid; B3: dipotassium 2-bromo-3-nitro-2-butenedioate; B4: hexanitroethane; B5: tetranitroethylene","b1: 2-furaldehyde; b2: (z)-2,3-dibromo-4-oxobut-2-enoic acid; b3: dipotassium 2-bromo-3-nitro-2-butenedioate; b4: hexanitroethane; b5: tetranitroethylene",True
4842f95d-b84a-4ff4-8165-64fc7bfcf00d,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,B1: 2-furaldehyde; B2: mucobromic acid; B3: dipotassium dinitroacetate; B4: hexanitroethane; B5: trinitroacetonitrile oxide,b1: 2-furaldehyde; b2: mucobromic acid; b3: dipotassium dinitroacetate; b4: hexanitroethane; b5: trinitroacetonitrile oxide,False
4842f95d-b84a-4ff4-8165-64fc7bfcf00d,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,False,,,False
4842f95d-b84a-4ff4-8165-64fc7bfcf00d,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,B1: Furfural; B2: Mucobromic acid; B3: K₂[C₄HBrNO₃]; B4: Hexanitroethane; B5: Tetranitroethylene,b1: furfural; b2: mucobromic acid; b3: k2[c4hbrno3]; b4: hexanitroethane; b5: tetranitroethylene,False
4842f95d-b84a-4ff4-8165-64fc7bfcf00d,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,B1: 2-Furaldehyde; B2: Mucobromic acid; B3: Dipotassium 2-bromo-3-nitro-2-butenedioate; B4: Hexanitroethane; B5: Tetranitroethylene,b1: 2-furaldehyde; b2: mucobromic acid; b3: dipotassium 2-bromo-3-nitro-2-butenedioate; b4: hexanitroethane; b5: tetranitroethylene,False
4a737e9f-5afd-4a14-a17b-c468cda1a8bb,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,NaNO₃,nano3,True
4a737e9f-5afd-4a14-a17b-c468cda1a8bb,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,False,,,False
4a737e9f-5afd-4a14-a17b-c468cda1a8bb,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,NaNO₃,nano3,True
4a737e9f-5afd-4a14-a17b-c468cda1a8bb,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,NaNO₃,nano3,True
4a737e9f-5afd-4a14-a17b-c468cda1a8bb,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,NaNO₃,nano3,True
4ee82eb3-a457-42c5-9c62-5730d41f67a6,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,TLR9 signaling pathway,tlr9 signaling pathway,False
4ee82eb3-a457-42c5-9c62-5730d41f67a6,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,TLR9 signaling pathway,tlr9 signaling pathway,False
4ee82eb3-a457-42c5-9c62-5730d41f67a6,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,TLR9 signaling pathway,tlr9 signaling pathway,False
4ee82eb3-a457-42c5-9c62-5730d41f67a6,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,TLR9 signaling pathway,tlr9 signaling pathway,False
4ee82eb3-a457-42c5-9c62-5730d41f67a6,biology,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,TLR9 signaling pathway,tlr9 signaling pathway,False
4f1cf869-3ea3-400c-8fa3-e4d3f6fe1cdf,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,False,,,False
4f1cf869-3ea3-400c-8fa3-e4d3f6fe1cdf,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,R_C = \left(12\frac{\rho_M}{\rho}\right)^{1/3} R_0,r_c = \left(12\frac{\rho_m}{\rho}\right)^{1/3} r_0,True
4f1cf869-3ea3-400c-8fa3-e4d3f6fe1cdf,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,"\[
\boxed{R_C = \left( 12 \frac{\rho_M}{\rho} R_0^3 \right)^{1/3}}
\]",\[ \boxed{r_c = \left( 12 \frac{\rho_m}{\rho} r_0^3 \right)^{1/3}} \,True
4f1cf869-3ea3-400c-8fa3-e4d3f6fe1cdf,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\( R_C = \left(12 \frac{\rho_M}{\rho}\right)^{1/3} R_0 \),\( r_c = \left(12 \frac{\rho_m}{\rho}\right)^{1/3} r_0 \,True
4f1cf869-3ea3-400c-8fa3-e4d3f6fe1cdf,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,\( R_C = \sqrt[3]{12} \left( \frac{\rho_M}{\rho} \right)^{1/3} R_0 \),\( r_c = \sqrt[3]{12} \left( \frac{\rho_m}{\rho} \right)^{1/3} r_0 \,True
50f7d1e4-51bd-4013-a570-a02988ca3aa2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,6.98,6.98,True
50f7d1e4-51bd-4013-a570-a02988ca3aa2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,6.98,6.98,True
50f7d1e4-51bd-4013-a570-a02988ca3aa2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,6.98,6.98,True
50f7d1e4-51bd-4013-a570-a02988ca3aa2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,6.98,6.98,True
50f7d1e4-51bd-4013-a570-a02988ca3aa2,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,6.98,6.98,True
516da073-8d2a-4db5-a739-c752655ec14c,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,"\(\mathbf{E}(r,\theta) = E_0 \left[ \left(1 + \frac{a^2}{r^2}\right) \cos\theta \, \hat{r} - \left(1 - \frac{a^2}{r^2}\right) \sin\theta \, \hat{\theta} \right]\)","\(\mathbf{e}(r,\theta) = e_0 \left[ \left(1 + \frac{a^2}{r^2}\right) \cos\theta \, \hat{r} - \left(1 - \frac{a^2}{r^2}\right) \sin\theta \, \hat{\theta} \right]\",True
516da073-8d2a-4db5-a739-c752655ec14c,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,"\(\overrightarrow{E}(r,\theta) = E_0 \left(1 + \frac{a^2}{r^2}\right) \cos\theta \,\hat{r} - E_0 \left(1 - \frac{a^2}{r^2}\right) \sin\theta \,\hat{\theta}\)","\(\overrightarrow{e}(r,\theta) = e_0 \left(1 + \frac{a^2}{r^2}\right) \cos\theta \,\hat{r} - e_0 \left(1 - \frac{a^2}{r^2}\right) \sin\theta \,\hat{\theta}\",True
516da073-8d2a-4db5-a739-c752655ec14c,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,"\(\vec{E}(r,\theta) = E_0 \left(1 + \frac{a^2}{r^2}\right) \cos\theta \, \hat{r} - E_0 \left(1 - \frac{a^2}{r^2}\right) \sin\theta \, \hat{\theta}\)","\(\vec{e}(r,\theta) = e_0 \left(1 + \frac{a^2}{r^2}\right) \cos\theta \, \hat{r} - e_0 \left(1 - \frac{a^2}{r^2}\right) \sin\theta \, \hat{\theta}\",True
516da073-8d2a-4db5-a739-c752655ec14c,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,"\(\mathbf{E}(r,\theta) = E_0 \left(1 + \frac{a^2}{r^2}\right) \cos \theta \, \hat{\mathbf{r}} - E_0 \left(1 - \frac{a^2}{r^2}\right) \sin \theta \, \hat{\boldsymbol{\theta}}\)","\(\mathbf{e}(r,\theta) = e_0 \left(1 + \frac{a^2}{r^2}\right) \cos \theta \, \hat{\mathbf{r}} - e_0 \left(1 - \frac{a^2}{r^2}\right) \sin \theta \, \hat{\boldsymbol{\theta}}\",True
516da073-8d2a-4db5-a739-c752655ec14c,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,"\vec{E}(r,\theta) = E_0 \left(1 + \frac{a^2}{r^2}\right) \cos \theta \, \hat{r} - E_0 \left(1 - \frac{a^2}{r^2}\right) \sin \theta \, \hat{\theta}","\vec{e}(r,\theta) = e_0 \left(1 + \frac{a^2}{r^2}\right) \cos \theta \, \hat{r} - e_0 \left(1 - \frac{a^2}{r^2}\right) \sin \theta \, \hat{\theta",True
57390923-7cfd-4adf-8d0b-33c5791f6e51,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,tert-butyl acetoacetate,tert-butyl acetoacetate,True
57390923-7cfd-4adf-8d0b-33c5791f6e51,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,t-butyl acetoacetate (t-butyl 3-oxobutanoate),t-butyl acetoacetate (t-butyl 3-oxobutanoate,True
57390923-7cfd-4adf-8d0b-33c5791f6e51,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,tert-butyl 3-oxobutanoate,tert-butyl 3-oxobutanoate,True
57390923-7cfd-4adf-8d0b-33c5791f6e51,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,CH3COCH2COOC(CH3)3,ch3coch2cooc(ch3)3,True
57390923-7cfd-4adf-8d0b-33c5791f6e51,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,tert-butyl acetoacetate,tert-butyl acetoacetate,True
5c97845c-c039-48d8-abcf-703afc476b98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\(H \propto \frac{E e^4}{\rho g w^4}\),\(h \propto \frac{e e^4}{\rho g w^4}\,False
5c97845c-c039-48d8-abcf-703afc476b98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,\frac{E e^4}{\rho L^4 g},\frac{e e^4}{\rho l^4 g,True
5c97845c-c039-48d8-abcf-703afc476b98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,\frac{E e^4}{\rho L^4 g},\frac{e e^4}{\rho l^4 g,True
5c97845c-c039-48d8-abcf-703afc476b98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\( H \propto \frac{E e^4}{\rho L^4 g} \),\( h \propto \frac{e e^4}{\rho l^4 g} \,True
5c97845c-c039-48d8-abcf-703afc476b98,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,\frac{E e^4}{\rho g L^4},\frac{e e^4}{\rho g l^4,True
5ef8b29d-7665-45e6-a26a-bd4a27f450ad,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,False,,,False
5ef8b29d-7665-45e6-a26a-bd4a27f450ad,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,False,,,False
5ef8b29d-7665-45e6-a26a-bd4a27f450ad,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,"1,1,2,2-tetraethoxyethane","1,1,2,2-tetraethoxyethane",False
5ef8b29d-7665-45e6-a26a-bd4a27f450ad,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,CC(O)(OCC)CCC[C@](C)(O)CH2OH,cc(o)(occ)ccc[c@](c)(o)ch2oh,False
5ef8b29d-7665-45e6-a26a-bd4a27f450ad,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,CH₃C(OCH₃)₂CH₂CH₂CH₂C(OH)(CH₃)CH₂OH,ch3c(och3)2ch2ch2ch2c(oh)(ch3)ch2oh,True
62dc1c65-0200-41d8-91fd-aa3c606e46cc,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\(\omega = \frac{\theta}{\tau} e^{-\epsilon/(k_B T)} \left( e^{-L\theta/(k_B T)} - 1 \right)\),\(\omega = \frac{\theta}{\tau} e^{-\epsilon/(k_b t)} \left( e^{-l\theta/(k_b t)} - 1 \right)\,True
62dc1c65-0200-41d8-91fd-aa3c606e46cc,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,0,0,False
62dc1c65-0200-41d8-91fd-aa3c606e46cc,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,0,0,False
62dc1c65-0200-41d8-91fd-aa3c606e46cc,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,0,0,False
62dc1c65-0200-41d8-91fd-aa3c606e46cc,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,\(\omega = \frac{\theta}{\tau} \left( e^{-(\epsilon + L\theta)/(k_B T)} - e^{-(\epsilon - L\theta)/(k_B T)} \right)\),\(\omega = \frac{\theta}{\tau} \left( e^{-(\epsilon + l\theta)/(k_b t)} - e^{-(\epsilon - l\theta)/(k_b t)} \right)\,True
6646019d-bda1-4b1c-83ac-7953e853effd,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\(C = \dfrac{\hbar e^4}{32\pi^2\varepsilon_0^2 m^2 \omega_0^3}\),\(c = \dfrac{\hbar e^4}{32\pi^2\varepsilon_0^2 m^2 \omega_0^3}\,True
6646019d-bda1-4b1c-83ac-7953e853effd,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,\(\frac{\hbar e^4}{32\pi^2\varepsilon_0^2 m^2\omega_0^3}\),\(\frac{\hbar e^4}{32\pi^2\varepsilon_0^2 m^2\omega_0^3}\,True
6646019d-bda1-4b1c-83ac-7953e853effd,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,\frac{\hbar e^4}{32\pi^2\epsilon_0^2 m^2 \omega_0^3},\frac{\hbar e^4}{32\pi^2\epsilon_0^2 m^2 \omega_0^3,True
6646019d-bda1-4b1c-83ac-7953e853effd,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\(\frac{\hbar e^4}{32\pi^2\epsilon_0^2 m^2 \omega_0^3}\),\(\frac{\hbar e^4}{32\pi^2\epsilon_0^2 m^2 \omega_0^3}\,True
6646019d-bda1-4b1c-83ac-7953e853effd,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,\(\frac{\hbar e^4}{32 \pi^2 \epsilon_0^2 m^2 \omega_0^3}\),\(\frac{\hbar e^4}{32 \pi^2 \epsilon_0^2 m^2 \omega_0^3}\,True
6681ea07-9b3a-4a71-9b31-a88212189f27,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,2.10 × 10^{-6},2.10 × 10^{-6,True
6681ea07-9b3a-4a71-9b31-a88212189f27,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,2.10 × 10^{-6},2.10 × 10^{-6,True
6681ea07-9b3a-4a71-9b31-a88212189f27,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,2.10 \times 10^{-6},2.10 \times 10^{-6,True
6681ea07-9b3a-4a71-9b31-a88212189f27,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,2.10 × 10^{-6} mol L^{-1},2.10 × 10^{-6} mol l^{-1,True
6681ea07-9b3a-4a71-9b31-a88212189f27,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,2.10 × 10⁻⁶,2.10 × 10−6,True
677d66f3-b5f3-432d-bb04-2a8807d5491f,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,2,2,False
677d66f3-b5f3-432d-bb04-2a8807d5491f,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,False,,,False
677d66f3-b5f3-432d-bb04-2a8807d5491f,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,11,11,False
677d66f3-b5f3-432d-bb04-2a8807d5491f,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,7,7,False
677d66f3-b5f3-432d-bb04-2a8807d5491f,chemistry,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,9,9,False
69bd11e8-5f96-45dc-8123-b9d800101430,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\frac{2\sqrt{2}}{3} M_0^3 \sqrt{\rho \kappa},\frac{2\sqrt{2}}{3} m_0^3 \sqrt{\rho \kappa,False
69bd11e8-5f96-45dc-8123-b9d800101430,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,True,\frac{2\sqrt{2}}{3} M_0^3 \sqrt{\rho\kappa},\frac{2\sqrt{2}}{3} m_0^3 \sqrt{\rho\kappa,True
69bd11e8-5f96-45dc-8123-b9d800101430,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s2,deepseek/deepseek-v3.2_reasoning-auto_s2,2,True,\frac{4}{3} \sqrt{\frac{\rho\kappa}{2}} M_0^3,\frac{4}{3} \sqrt{\frac{\rho\kappa}{2}} m_0^3,True
69bd11e8-5f96-45dc-8123-b9d800101430,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s3,deepseek/deepseek-v3.2_reasoning-auto_s3,3,True,\(\frac{2}{3}\sqrt{2\rho\kappa}M_0^3\),\(\frac{2}{3}\sqrt{2\rho\kappa}m_0^3\,True
69bd11e8-5f96-45dc-8123-b9d800101430,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s4,deepseek/deepseek-v3.2_reasoning-auto_s4,4,True,\(\frac{4}{3} M_0^3 \sqrt{\frac{\rho \kappa}{2}}\),\(\frac{4}{3} m_0^3 \sqrt{\frac{\rho \kappa}{2}}\,True
6e9aca19-46c4-46ea-9643-86b138e8f2f5,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto,deepseek/deepseek-v3.2_reasoning-auto,0,True,\vec{PA},\vec{pa,True
6e9aca19-46c4-46ea-9643-86b138e8f2f5,physics,frontierscience/deepseek/deepseek-v3.2_reasoning-auto_s1,deepseek/deepseek-v3.2_reasoning-auto_s1,1,False,,,False
