umap_x,umap_y,target,id,subject,final_answer_correct,is_correct
11.058135,7.8124166,1,OpenDeepSearch/072,World Knowledge,True,True
10.065513,6.827108,1,OpenDeepSearch/073,World Knowledge,True,True
10.226824,6.036422,0,OpenDeepSearch/074,World Knowledge,False,False
8.700715,6.872208,1,OpenDeepSearch/075,World Knowledge,True,True
10.074152,8.264046,0,OpenDeepSearch/076,World Knowledge,False,False
8.732862,6.6437984,1,OpenDeepSearch/077,World Knowledge,True,True
11.555593,8.368883,0,OpenDeepSearch/078,World Knowledge,False,False
10.144943,7.8472877,0,OpenDeepSearch/079,World Knowledge,False,False
11.293179,8.057218,0,OpenDeepSearch/080,World Knowledge,False,False
10.357295,5.4604487,0,OpenDeepSearch/081,World Knowledge,False,False
8.529719,6.0493665,0,OpenDeepSearch/082,World Knowledge,False,False
8.366221,7.9404597,1,OpenDeepSearch/083,World Knowledge,True,True
11.368206,7.7637143,1,OpenDeepSearch/084,World Knowledge,True,True
8.191867,6.8973093,1,OpenDeepSearch/085,World Knowledge,True,True
8.4797325,6.173965,0,OpenDeepSearch/086,World Knowledge,False,False
8.369359,6.918497,0,OpenDeepSearch/087,World Knowledge,False,False
11.748879,9.558701,0,OpenDeepSearch/088,Science,False,False
11.708559,8.574509,0,OpenDeepSearch/089,Science,False,False
1.1671714,9.349548,0,OpenDeepSearch/090,Science,False,False
2.5744636,7.7114043,0,OpenDeepSearch/091,Science,False,False
10.928358,8.494765,1,OpenDeepSearch/092,Math,True,True
10.064728,6.014302,1,OpenDeepSearch/093,Math,True,True
8.887333,8.494476,1,OpenDeepSearch/094,Math,True,True
10.390167,7.7807827,0,OpenDeepSearch/095,Math,False,False
11.536756,8.412391,0,OpenDeepSearch/096,Math,False,False
9.355676,8.043805,0,OpenDeepSearch/097,Math,False,False
9.336608,5.794033,0,OpenDeepSearch/098,Math,False,False
10.104412,6.3829513,1,OpenDeepSearch/099,Math,True,True
0.22469395,9.679125,1,OpenManus/000,Science,True,True
1.0913229,8.956388,1,OpenManus/001,Science,True,True
3.1809978,8.24575,0,OpenManus/002,General Assistant,False,False
1.3722081,9.114562,0,OpenManus/003,Science,False,False
0.6680184,9.823899,0,OpenManus/004,Math,False,False
2.5914817,8.928972,0,OpenManus/005,World Knowledge,False,False
2.0807612,9.742326,0,OpenManus/006,General Assistant,False,False
12.183723,11.3646755,0,OpenManus/007,World Knowledge,False,False
0.95842713,10.128288,1,OpenManus/008,General Assistant,True,True
11.700666,11.524649,0,OpenManus/009,World Knowledge,False,False
2.921703,8.851876,0,OpenManus/010,Math,False,False
1.0575538,9.667277,0,OpenManus/011,Science,False,False
1.5781386,10.155303,1,OpenManus/012,General Assistant,True,True
2.6121728,9.944788,0,OpenManus/013,Science,False,False
9.073107,12.5278,0,OpenManus/014,World Knowledge,False,False
0.8923802,9.378284,0,OpenManus/015,World Knowledge,False,False
1.7743857,10.047708,1,OpenManus/016,World Knowledge,True,True
0.57235855,9.884339,0,OpenManus/017,Math,False,False
1.324853,10.033272,0,OpenManus/018,Math,False,False
1.0801605,9.505968,0,OpenManus/019,Math,False,False
3.1493676,10.153594,0,OpenManus/020,Math,False,False
0.71214586,9.233419,0,OpenManus/021,Math,False,False
0.38813242,9.701216,0,OpenManus/022,Math,False,False
2.226913,7.6381755,0,OpenManus/023,Math,False,False
3.5336497,8.007502,1,OpenManus/024,Math,True,True
8.532429,8.322709,0,OpenManus/025,World Knowledge,False,False
10.110947,8.341352,0,OpenManus/026,World Knowledge,False,False
9.325735,7.6817203,0,OpenManus/027,World Knowledge,False,False
2.8263175,7.997406,1,OpenManus/028,World Knowledge,True,True
3.2679305,8.240987,0,OpenManus/029,World Knowledge,False,False
2.9699063,10.390311,0,OpenManus/030,World Knowledge,False,False
9.287635,10.719321,0,OpenManus/031,World Knowledge,False,False
2.998599,9.627661,0,OpenManus/032,World Knowledge,False,False
11.978013,9.977266,0,OpenManus/033,World Knowledge,False,False
1.2390994,8.794226,1,OpenManus/034,Math,True,True
1.7616497,8.968068,1,OpenManus/035,Math,True,True
1.2273037,10.164712,0,OpenManus/036,Science,False,False
2.8827987,10.682291,1,OpenManus/037,Science,True,True
0.96304375,9.626529,0,OpenManus/038,Science,False,False
2.8826683,10.743217,0,OpenManus/039,Science,False,False
3.7798991,8.101464,0,OpenManus/040,Science,False,False
1.799673,8.719607,0,OpenManus/041,Science,False,False
1.61103,8.753491,1,OpenManus/042,Science,True,True
2.1522918,9.246049,0,OpenManus/043,Science,False,False
1.0293609,10.009371,0,OpenManus/044,Science,False,False
2.2878366,9.5739,0,OpenManus/045,Science,False,False
2.7289846,10.833861,0,OpenManus/046,Science,False,False
9.766859,8.03144,0,OpenManus/047,World Knowledge,False,False
12.15282,11.473255,1,OpenManus/048,World Knowledge,True,True
8.350072,8.426379,1,OpenManus/049,World Knowledge,True,True
9.817806,8.058795,0,OpenManus/050,World Knowledge,False,False
9.2304325,10.680334,1,OpenManus/051,World Knowledge,True,True
11.181169,8.887257,0,OpenManus/052,World Knowledge,False,False
3.1899412,8.274648,0,OpenManus/053,World Knowledge,False,False
3.5050268,10.115088,0,OpenManus/054,World Knowledge,False,False
12.161432,11.109439,0,OpenManus/055,World Knowledge,False,False
1.4968102,10.5385065,0,OpenManus/056,World Knowledge,False,False
8.958626,12.457074,0,OpenManus/057,World Knowledge,False,False
2.627701,8.517813,0,OpenManus/058,World Knowledge,False,False
12.170501,11.407907,0,OpenManus/059,World Knowledge,False,False
9.269112,9.671414,0,OpenManus/060,World Knowledge,False,False
1.500087,9.534584,1,OpenManus/061,World Knowledge,True,True
9.152693,7.557358,1,OpenManus/062,World Knowledge,True,True
8.708987,9.419907,0,OpenManus/063,World Knowledge,False,False
10.742583,7.827595,0,OpenManus/064,World Knowledge,False,False
8.503925,11.76835,0,OpenManus/065,World Knowledge,False,False
1.9053353,8.875683,0,OpenManus/066,World Knowledge,False,False
8.939883,8.616713,0,OpenManus/067,World Knowledge,False,False
3.234712,8.263705,0,OpenManus/068,World Knowledge,False,False
7.939975,7.268901,1,OpenManus/069,World Knowledge,True,True
11.63324,9.38854,0,OpenManus/070,World Knowledge,False,False
9.846806,7.7142863,0,OpenManus/071,World Knowledge,False,False
8.0474205,7.4576106,0,OpenManus/072,World Knowledge,False,False
8.181293,6.9419904,0,OpenManus/073,World Knowledge,False,False
3.1968834,8.04518,0,OpenManus/074,Science,False,False
0.6998407,8.995102,0,OpenManus/075,Science,False,False
3.0585964,7.8591228,0,OpenManus/076,Science,False,False
2.3061323,7.6495094,0,OpenManus/077,Science,False,False
8.035963,6.79129,0,OpenManus/078,Science,False,False
9.782744,8.025633,0,OpenManus/079,Science,False,False
0.37559962,9.652946,1,OpenManus/080,Science,True,True
2.3729882,8.647662,0,OpenManus/081,Science,False,False
11.79699,8.991895,0,OpenManus/082,Science,False,False
2.182954,8.43716,0,OpenManus/083,Science,False,False
9.342946,8.113871,0,OpenManus/084,Science,False,False
2.6056488,7.672778,0,OpenManus/085,Science,False,False
-0.09031895,9.668603,0,OpenManus/086,Science,False,False
2.7511559,10.680899,0,OpenManus/087,Science,False,False
0.67893785,8.994411,0,OpenManus/088,Science,False,False
2.5374653,7.7142525,0,OpenManus/089,Science,False,False
0.72753197,9.18505,0,OpenManus/090,Science,False,False
10.826006,6.0633063,0,OpenManus/091,Science,False,False
1.9565535,8.675338,0,OpenManus/092,Science,False,False
2.541924,8.917882,0,OpenManus/093,Science,False,False
1.2999693,8.631291,0,OpenManus/094,Math,False,False
0.78656745,9.623673,1,OpenManus/095,Math,True,True
1.0584811,8.957119,0,OpenManus/096,Math,False,False
9.644417,11.139588,0,OpenManus/097,Math,False,False
11.622646,8.86105,0,OpenManus/098,Math,False,False
8.340727,6.421541,1,OpenManus/099,Math,True,True
10.759085,5.731232,0,OpenManus/100,Math,False,False
8.497491,6.2870445,0,OpenManus/101,Math,False,False
3.0772235,9.79009,0,OpenManus/102,Math,False,False
3.6928375,10.008608,0,OpenManus/103,Math,False,False
2.4156258,10.533741,1,SmolAgents/000,Science,True,True
8.517515,6.122702,0,SmolAgents/001,Math,False,False
1.9443014,9.563563,0,SmolAgents/002,Science,False,False
9.562693,9.9106655,0,SmolAgents/003,Math,False,False
9.422888,9.774604,1,SmolAgents/004,General Assistant,True,True
11.17565,8.038571,1,SmolAgents/005,Science,True,True
0.9659377,9.489573,0,SmolAgents/006,General Assistant,False,False
9.280701,10.720318,1,SmolAgents/007,General Assistant,True,True
8.83848,6.2695336,0,SmolAgents/008,Math,False,False
2.1223865,9.804111,0,SmolAgents/009,General Assistant,False,False
8.700879,9.421557,1,SmolAgents/010,World Knowledge,True,True
9.889874,6.8190165,1,SmolAgents/011,General Assistant,True,True
9.874187,6.7476673,0,SmolAgents/012,General Assistant,False,False
8.532076,6.728915,1,SmolAgents/013,General Assistant,True,True
10.7797785,7.738915,0,SmolAgents/014,World Knowledge,False,False
9.211185,11.971341,0,SmolAgents/015,General Assistant,False,False
8.108826,6.4941406,1,SmolAgents/016,Math,True,True
8.975195,5.9304194,0,SmolAgents/017,Science,False,False
10.914937,8.6654215,0,SmolAgents/018,Math,False,False
1.719653,8.750463,1,SmolAgents/019,Science,True,True
11.401372,8.803895,0,SmolAgents/020,General Assistant,False,False
9.195852,8.192548,0,SmolAgents/021,Science,False,False
10.860659,5.992963,0,SmolAgents/022,Science,False,False
10.044572,6.0541143,0,SmolAgents/023,Math,False,False
2.8521621,10.744651,0,SmolAgents/024,World Knowledge,False,False
9.632266,6.612795,0,SmolAgents/025,General Assistant,False,False
10.173211,6.0190043,0,SmolAgents/026,Science,False,False
10.848693,5.9986396,0,SmolAgents/027,World Knowledge,False,False
9.597804,5.6510787,0,SmolAgents/028,Math,False,False
10.871176,6.0656276,1,SmolAgents/029,Math,True,True
9.163477,8.92237,1,SmolAgents/030,General Assistant,True,True
8.359117,6.9898148,0,SmolAgents/031,General Assistant,False,False
8.762194,6.4885125,0,SmolAgents/032,General Assistant,False,False
2.582475,7.770748,0,SmolAgents/033,Math,False,False
10.929368,7.680801,0,SmolAgents/034,World Knowledge,False,False
1.7675753,10.595283,1,SmolAgents/035,General Assistant,True,True
3.3466153,10.111446,0,SmolAgents/036,Science,False,False
3.0444577,7.9377728,0,SmolAgents/037,World Knowledge,False,False
9.991605,6.7669096,1,SmolAgents/038,World Knowledge,True,True
9.551612,5.657266,0,SmolAgents/039,Science,False,False
10.997306,7.5947065,0,SmolAgents/040,Math,False,False
8.920179,10.780449,1,SmolAgents/041,Math,True,True
10.097678,9.126668,1,SmolAgents/042,Math,True,True
10.245803,7.713803,0,SmolAgents/043,World Knowledge,False,False
11.100747,8.079777,1,SmolAgents/044,World Knowledge,True,True
10.751081,6.306995,0,SmolAgents/045,World Knowledge,False,False
10.109713,6.585045,0,SmolAgents/046,Math,False,False
11.031051,8.675182,0,SmolAgents/047,Math,False,False
11.336775,8.314679,0,SmolAgents/048,Math,False,False
10.649009,6.7319226,0,SmolAgents/049,Math,False,False
8.725356,7.1824183,0,SmolAgents/050,Math,False,False
8.342263,6.447499,0,SmolAgents/051,Math,False,False
11.575649,8.374689,1,SmolAgents/052,Science,True,True
8.004013,7.5608764,0,SmolAgents/053,Science,False,False
9.787369,6.6900115,0,SmolAgents/054,World Knowledge,False,False
10.192366,7.8657928,0,SmolAgents/055,World Knowledge,False,False
10.865217,6.7819824,0,SmolAgents/056,World Knowledge,False,False
9.478812,6.3764143,1,SmolAgents/057,World Knowledge,True,True
9.505965,5.713393,0,SmolAgents/058,World Knowledge,False,False
11.526952,8.39687,0,SmolAgents/059,World Knowledge,False,False
9.542967,5.710649,0,SmolAgents/060,World Knowledge,False,False
9.783091,7.4763074,0,SmolAgents/061,World Knowledge,False,False
9.010002,5.9639835,1,SmolAgents/062,World Knowledge,True,True
8.670534,6.0497627,1,SmolAgents/063,World Knowledge,True,True
8.661992,6.208594,1,SmolAgents/064,World Knowledge,True,True
8.954971,5.9493732,1,SmolAgents/065,World Knowledge,True,True
8.36182,7.8618817,0,SmolAgents/066,World Knowledge,False,False
9.486751,6.55555,1,SmolAgents/067,World Knowledge,True,True
11.396773,8.157696,0,SmolAgents/068,World Knowledge,False,False
10.290094,5.557481,1,SmolAgents/069,World Knowledge,True,True
0.85931444,9.056936,1,SmolAgents/070,World Knowledge,True,True
9.238028,9.434787,1,SmolAgents/071,Science,True,True
9.357042,9.724013,0,SmolAgents/072,Science,False,False
8.722489,5.98424,1,SmolAgents/073,Science,True,True
2.6906505,10.738347,1,SmolAgents/074,Science,True,True
10.232702,5.362263,1,SmolAgents/075,Science,True,True
9.408296,10.29708,0,SmolAgents/076,Science,False,False
9.911856,6.652387,0,SmolAgents/077,Science,False,False
1.8962983,8.714599,0,SmolAgents/078,Science,False,False
10.2189,8.98042,0,SmolAgents/079,Science,False,False
10.192213,5.3753643,0,SmolAgents/080,Math,False,False
3.347276,10.166013,0,SmolAgents/081,Math,False,False
8.582284,6.142922,1,SmolAgents/082,Math,True,True
10.014801,6.367481,0,SmolAgents/083,Math,False,False
9.643021,6.534261,0,SmolAgents/084,Math,False,False
8.543205,6.0976458,0,SmolAgents/085,Math,False,False
0.7223198,8.840669,1,SmolAgents/086,Math,True,True
8.6977,6.5361266,1,SmolAgents/087,Math,True,True
10.185043,6.299232,1,SmolAgents/088,Math,True,True
10.623704,8.172888,0,SmolAgents/089,Math,False,False
0.7773254,9.075312,1,SmolAgents/090,Math,True,True
